Id,Style
6427,American Pale Ale
6428,American Pale Ale
6429,American Brown Ale
6430,American Pale Ale
6431,American IPA
6432,American Pale Ale
6433,American Amber Ale
6434,American IPA
6435,American Amber Ale
6436,American Amber Ale
6437,American Pale Ale
6438,American IPA
6439,American Pale Ale
6440,Imperial IPA
6441,American IPA
6442,American Pale Ale
6443,Imperial IPA
6444,American IPA
6445,Witbier
6446,American Stout
6447,American Light Lager
6448,American Pale Ale
6449,American IPA
6450,Witbier
6451,Blonde Ale
6452,American IPA
6453,American IPA
6454,Blonde Ale
6455,Imperial IPA
6456,American Pale Ale
6457,American IPA
6458,Saison
6459,American IPA
6460,American IPA
6461,American IPA
6462,American IPA
6463,American IPA
6464,American IPA
6465,Saison
6466,American Stout
6467,Saison
6468,American IPA
6469,Imperial IPA
6470,American Light Lager
6471,American Amber Ale
6472,American Stout
6473,American Pale Ale
6474,American Pale Ale
6475,American Pale Ale
6476,American Pale Ale
6477,American Pale Ale
6478,Irish Red Ale
6479,American IPA
6480,Saison
6481,Saison
6482,American Amber Ale
6483,American Stout
6484,American IPA
6485,American IPA
6486,American Pale Ale
6487,Blonde Ale
6488,American IPA
6489,American Light Lager
6490,Saison
6491,Saison
6492,American IPA
6493,American Pale Ale
6494,Imperial IPA
6495,Saison
6496,American IPA
6497,American IPA
6498,American Pale Ale
6499,American IPA
6500,Blonde Ale
6501,American Amber Ale
6502,American Pale Ale
6503,American Pale Ale
6504,Witbier
6505,American IPA
6506,American Pale Ale
6507,Blonde Ale
6508,Saison
6509,American Pale Ale
6510,American Pale Ale
6511,American Amber Ale
6512,American Pale Ale
6513,American IPA
6514,American Amber Ale
6515,American Pale Ale
6516,American IPA
6517,American Pale Ale
6518,American IPA
6519,American Pale Ale
6520,Saison
6521,American Light Lager
6522,American Light Lager
6523,American IPA
6524,American IPA
6525,American Light Lager
6526,Blonde Ale
6527,American IPA
6528,American IPA
6529,American IPA
6530,American IPA
6531,American Light Lager
6532,American IPA
6533,American IPA
6534,American IPA
6535,American IPA
6536,Blonde Ale
6537,American IPA
6538,American IPA
6539,American Light Lager
6540,American IPA
6541,American Pale Ale
6542,American Pale Ale
6543,Saison
6544,American Amber Ale
6545,Blonde Ale
6546,American Pale Ale
6547,Irish Red Ale
6548,American Pale Ale
6549,American Stout
6550,American Stout
6551,Witbier
6552,American Pale Ale
6553,American IPA
6554,Saison
6555,American Pale Ale
6556,American Amber Ale
6557,American Brown Ale
6558,American Pale Ale
6559,American Pale Ale
6560,American Light Lager
6561,American IPA
6562,American IPA
6563,American Pale Ale
6564,Witbier
6565,American Light Lager
6566,Witbier
6567,Irish Red Ale
6568,American Pale Ale
6569,American IPA
6570,Irish Red Ale
6571,Saison
6572,American Pale Ale
6573,American IPA
6574,American Pale Ale
6575,Blonde Ale
6576,American Amber Ale
6577,American Pale Ale
6578,American Amber Ale
6579,American Amber Ale
6580,American IPA
6581,American IPA
6582,American IPA
6583,Saison
6584,American Pale Ale
6585,American IPA
6586,American IPA
6587,American IPA
6588,Blonde Ale
6589,American IPA
6590,Saison
6591,American IPA
6592,Blonde Ale
6593,American Light Lager
6594,American IPA
6595,American Pale Ale
6596,American IPA
6597,American Amber Ale
6598,American IPA
6599,American Amber Ale
6600,American IPA
6601,American Pale Ale
6602,Saison
6603,Blonde Ale
6604,American Light Lager
6605,Saison
6606,American Pale Ale
6607,American IPA
6608,American Brown Ale
6609,American Pale Ale
6610,American Pale Ale
6611,American IPA
6612,American IPA
6613,Irish Red Ale
6614,American Stout
6615,American Pale Ale
6616,American Pale Ale
6617,American IPA
6618,American IPA
6619,American Pale Ale
6620,American IPA
6621,American IPA
6622,American Pale Ale
6623,Irish Red Ale
6624,American Pale Ale
6625,American Brown Ale
6626,Saison
6627,American IPA
6628,American Stout
6629,American Stout
6630,American Pale Ale
6631,Blonde Ale
6632,American Light Lager
6633,Imperial IPA
6634,American Light Lager
6635,American Light Lager
6636,American Pale Ale
6637,American Pale Ale
6638,American Pale Ale
6639,American IPA
6640,American Pale Ale
6641,Irish Red Ale
6642,American Pale Ale
6643,American Light Lager
6644,Saison
6645,American Pale Ale
6646,Imperial IPA
6647,American Pale Ale
6648,American Pale Ale
6649,American IPA
6650,American Stout
6651,American Light Lager
6652,American IPA
6653,American IPA
6654,Imperial IPA
6655,American IPA
6656,Blonde Ale
6657,American IPA
6658,American IPA
6659,American Pale Ale
6660,Blonde Ale
6661,Saison
6662,American IPA
6663,American Pale Ale
6664,American Pale Ale
6665,American IPA
6666,American IPA
6667,American Pale Ale
6668,American Amber Ale
6669,American IPA
6670,American IPA
6671,American IPA
6672,Saison
6673,American IPA
6674,Imperial IPA
6675,American Amber Ale
6676,American IPA
6677,American IPA
6678,American IPA
6679,American Pale Ale
6680,American Light Lager
6681,American Pale Ale
6682,Saison
6683,Saison
6684,American Stout
6685,American IPA
6686,Saison
6687,American IPA
6688,American Light Lager
6689,American IPA
6690,Imperial IPA
6691,American Pale Ale
6692,American Pale Ale
6693,American Amber Ale
6694,American Brown Ale
6695,American Pale Ale
6696,Blonde Ale
6697,American IPA
6698,American Pale Ale
6699,American Stout
6700,American IPA
6701,American Light Lager
6702,Imperial IPA
6703,American Pale Ale
6704,Irish Red Ale
6705,American Pale Ale
6706,Blonde Ale
6707,American Pale Ale
6708,American IPA
6709,American IPA
6710,American Pale Ale
6711,American IPA
6712,Blonde Ale
6713,American IPA
6714,Imperial IPA
6715,American Pale Ale
6716,American Pale Ale
6717,American IPA
6718,Blonde Ale
6719,Irish Red Ale
6720,American Stout
6721,American IPA
6722,Imperial IPA
6723,American Amber Ale
6724,American IPA
6725,Witbier
6726,Irish Red Ale
6727,American Pale Ale
6728,Imperial IPA
6729,Saison
6730,American IPA
6731,Blonde Ale
6732,Saison
6733,American Light Lager
6734,American Pale Ale
6735,Blonde Ale
6736,American Pale Ale
6737,Saison
6738,Blonde Ale
6739,American Amber Ale
6740,American IPA
6741,American Light Lager
6742,American IPA
6743,American Pale Ale
6744,American Amber Ale
6745,American Pale Ale
6746,American IPA
6747,American Pale Ale
6748,American IPA
6749,Saison
6750,Saison
6751,American Pale Ale
6752,American IPA
6753,American Pale Ale
6754,American Light Lager
6755,Saison
6756,American Stout
6757,American Pale Ale
6758,American Pale Ale
6759,American Pale Ale
6760,American IPA
6761,American Pale Ale
6762,American IPA
6763,American Pale Ale
6764,American IPA
6765,American IPA
6766,American IPA
6767,American Light Lager
6768,Irish Red Ale
6769,American IPA
6770,Blonde Ale
6771,American Stout
6772,American Pale Ale
6773,American Stout
6774,Blonde Ale
6775,American IPA
6776,American Pale Ale
6777,American Amber Ale
6778,American Amber Ale
6779,American IPA
6780,American Light Lager
6781,American Brown Ale
6782,American IPA
6783,Saison
6784,American IPA
6785,Saison
6786,American Pale Ale
6787,American IPA
6788,American Pale Ale
6789,American Light Lager
6790,American Pale Ale
6791,American Amber Ale
6792,American Pale Ale
6793,American IPA
6794,American Pale Ale
6795,American Light Lager
6796,American Pale Ale
6797,American Pale Ale
6798,American IPA
6799,American Amber Ale
6800,American Amber Ale
6801,American Pale Ale
6802,American Pale Ale
6803,Imperial IPA
6804,American Stout
6805,American Light Lager
6806,American IPA
6807,Witbier
6808,American IPA
6809,American IPA
6810,American Pale Ale
6811,American Pale Ale
6812,American IPA
6813,American Light Lager
6814,Irish Red Ale
6815,American IPA
6816,American Pale Ale
6817,Saison
6818,American IPA
6819,American Light Lager
6820,American Pale Ale
6821,American IPA
6822,American IPA
6823,American IPA
6824,American IPA
6825,Imperial IPA
6826,American Pale Ale
6827,American IPA
6828,American Pale Ale
6829,American IPA
6830,American IPA
6831,American IPA
6832,American Pale Ale
6833,American Amber Ale
6834,Imperial IPA
6835,American IPA
6836,American IPA
6837,American Stout
6838,American IPA
6839,Saison
6840,American Light Lager
6841,American IPA
6842,American Pale Ale
6843,American Pale Ale
6844,American Amber Ale
6845,American IPA
6846,American IPA
6847,American Amber Ale
6848,American IPA
6849,Blonde Ale
6850,Irish Red Ale
6851,American Pale Ale
6852,American Amber Ale
6853,American Amber Ale
6854,American Amber Ale
6855,American IPA
6856,American Light Lager
6857,Imperial IPA
6858,American Brown Ale
6859,Blonde Ale
6860,American IPA
6861,American IPA
6862,American IPA
6863,American IPA
6864,Saison
6865,American IPA
6866,Irish Red Ale
6867,American Pale Ale
6868,Irish Red Ale
6869,Imperial IPA
6870,American IPA
6871,Blonde Ale
6872,American Stout
6873,American Pale Ale
6874,American IPA
6875,American Amber Ale
6876,American IPA
6877,American Brown Ale
6878,American Pale Ale
6879,American IPA
6880,Saison
6881,American IPA
6882,American Amber Ale
6883,American IPA
6884,Saison
6885,American Pale Ale
6886,American Stout
6887,American IPA
6888,Saison
6889,American Light Lager
6890,Saison
6891,American Pale Ale
6892,American Light Lager
6893,American Brown Ale
6894,American Stout
6895,American Pale Ale
6896,American IPA
6897,American IPA
6898,Saison
6899,American Pale Ale
6900,American IPA
6901,American IPA
6902,Blonde Ale
6903,Irish Red Ale
6904,American Pale Ale
6905,American IPA
6906,American IPA
6907,American Amber Ale
6908,Blonde Ale
6909,American Pale Ale
6910,American Pale Ale
6911,Irish Red Ale
6912,Blonde Ale
6913,American Amber Ale
6914,American IPA
6915,American Amber Ale
6916,Irish Red Ale
6917,American Amber Ale
6918,American IPA
6919,American Pale Ale
6920,American IPA
6921,American IPA
6922,American Pale Ale
6923,American IPA
6924,American Brown Ale
6925,American Pale Ale
6926,American Light Lager
6927,American IPA
6928,American IPA
6929,Irish Red Ale
6930,American IPA
6931,American IPA
6932,American Pale Ale
6933,American Light Lager
6934,American Amber Ale
6935,American Pale Ale
6936,American Pale Ale
6937,American Pale Ale
6938,American IPA
6939,Blonde Ale
6940,American Stout
6941,Imperial IPA
6942,American Stout
6943,American Pale Ale
6944,American Pale Ale
6945,American Pale Ale
6946,American Pale Ale
6947,American Stout
6948,American IPA
6949,Irish Red Ale
6950,American IPA
6951,American IPA
6952,American Light Lager
6953,American Light Lager
6954,American Brown Ale
6955,American Light Lager
6956,Blonde Ale
6957,Imperial IPA
6958,Irish Red Ale
6959,American Stout
6960,American IPA
6961,American Pale Ale
6962,Imperial IPA
6963,American Pale Ale
6964,American Brown Ale
6965,American Amber Ale
6966,American IPA
6967,American IPA
6968,American Stout
6969,American Light Lager
6970,Witbier
6971,American Pale Ale
6972,American Light Lager
6973,American Amber Ale
6974,American IPA
6975,Irish Red Ale
6976,Blonde Ale
6977,American IPA
6978,American Pale Ale
6979,American IPA
6980,American IPA
6981,American Pale Ale
6982,American Pale Ale
6983,American Stout
6984,American Pale Ale
6985,Witbier
6986,American Pale Ale
6987,American IPA
6988,American IPA
6989,Imperial IPA
6990,American IPA
6991,Saison
6992,Witbier
6993,American Pale Ale
6994,Imperial IPA
6995,American Amber Ale
6996,American Pale Ale
6997,American IPA
6998,American IPA
6999,Irish Red Ale
7000,American IPA
7001,American Pale Ale
7002,American IPA
7003,American IPA
7004,American IPA
7005,American IPA
7006,American IPA
7007,American Pale Ale
7008,American IPA
7009,American IPA
7010,American IPA
7011,American IPA
7012,Irish Red Ale
7013,American Pale Ale
7014,American Brown Ale
7015,American Amber Ale
7016,Saison
7017,American Amber Ale
7018,American Pale Ale
7019,American IPA
7020,American IPA
7021,American IPA
7022,American Pale Ale
7023,Witbier
7024,American Pale Ale
7025,Witbier
7026,American Pale Ale
7027,American Pale Ale
7028,American Pale Ale
7029,American IPA
7030,American Pale Ale
7031,American Light Lager
7032,American IPA
7033,American Pale Ale
7034,American IPA
7035,American Pale Ale
7036,American Pale Ale
7037,American Light Lager
7038,Witbier
7039,American Pale Ale
7040,Saison
7041,American Stout
7042,Irish Red Ale
7043,American IPA
7044,American Stout
7045,American Pale Ale
7046,American Light Lager
7047,American Pale Ale
7048,Imperial IPA
7049,American Pale Ale
7050,American IPA
7051,Irish Red Ale
7052,Saison
7053,American Pale Ale
7054,American IPA
7055,American Amber Ale
7056,Saison
7057,American IPA
7058,Saison
7059,American IPA
7060,Imperial IPA
7061,American IPA
7062,American Light Lager
7063,American Light Lager
7064,Saison
7065,American IPA
7066,Irish Red Ale
7067,American Amber Ale
7068,American Amber Ale
7069,American Pale Ale
7070,Witbier
7071,Imperial IPA
7072,American Light Lager
7073,Irish Red Ale
7074,American Amber Ale
7075,American Pale Ale
7076,American IPA
7077,American Pale Ale
7078,Blonde Ale
7079,American Pale Ale
7080,American Amber Ale
7081,Imperial IPA
7082,American IPA
7083,Blonde Ale
7084,Blonde Ale
7085,Irish Red Ale
7086,Witbier
7087,American IPA
7088,American Pale Ale
7089,American Amber Ale
7090,American IPA
7091,American Brown Ale
7092,American IPA
7093,American IPA
7094,Blonde Ale
7095,American IPA
7096,American IPA
7097,American Pale Ale
7098,American IPA
7099,American IPA
7100,American Pale Ale
7101,American Amber Ale
7102,American IPA
7103,American IPA
7104,American IPA
7105,American IPA
7106,American Amber Ale
7107,American IPA
7108,American IPA
7109,American Light Lager
7110,American Amber Ale
7111,American IPA
7112,American Stout
7113,American Pale Ale
7114,American Brown Ale
7115,Irish Red Ale
7116,American IPA
